persona_uuid,model_id,ok,elapsed_sec,raw_json,resp_q1_admission_fee_support,resp_q2_alternative_first,resp_q3_oppose_even_with_exemption,resp_q4_willingness_to_pay,resp_q5_open_opinion
7dd94748-bf23-5132-9c94-7057ab40e9d7,openrouter/nousresearch/hermes-4-405b,True,10.99,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""작은 빵집을 운영하는 사람으로서 재정 확보의 중요성은 이해하지만, 기본적인 문화 혜택은 누구나 누릴 수 있도록 공공성에 우선순위를 두는 게 좋겠습니다. 특별전이나 기념품 판매 등 다른 방식으로 수익을 도모하고, 상설 전시는 현금 없는 분들이라도 자유롭게 들어오실 수 있게 두는 것이 더 바람직해 보입니다.""}}",2.0,5.0,3.0,"1,000~3,000원","작은 빵집을 운영하는 사람으로서 재정 확보의 중요성은 이해하지만, 기본적인 문화 혜택은 누구나 누릴 수 있도록 공공성에 우선순위를 두는 게 좋겠습니다. 특별전이나 기념품 판매 등 다른 방식으로 수익을 도모하고, 상설 전시는 현금 없는 분들이라도 자유롭게 들어오실 수 있게 두는 것이 더 바람직해 보입니다."
b74597ea-8f14-5c2f-ac69-92c37654ab2a,openrouter/nousresearch/hermes-4-405b,True,9.93,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""우리나라 보물은 국민 모두가 봐야 하는 건데, 돈 내고 보라고 하면 애들이나 학생들이 못 보게 돼서 안타까워요. 차라리 특별전 같은 건 돈을 내도 괜찮은데, 기본 전시는 무조건 무료로 해줬으면 좋겠어요.""
  }
}",3.0,4.0,3.0,"1,000~3,000원","우리나라 보물은 국민 모두가 봐야 하는 건데, 돈 내고 보라고 하면 애들이나 학생들이 못 보게 돼서 안타까워요. 차라리 특별전 같은 건 돈을 내도 괜찮은데, 기본 전시는 무조건 무료로 해줬으면 좋겠어요."
193a29e4-65f0-5478-b926-4b48016f94eb,openrouter/nousresearch/hermes-4-405b,True,10.32,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""평소에 박물관 가는 것도 거의 없지만, 가끔 가족들이랑 가면 무료라 좋거든. 돈 내고 들어가자니 좀 그른 것 같고, 차라리 특별전 같은 거만 유료로 해서 운영비 모금하는 게 나을 것 같다. 나라에서 충분히 지원해줘야 하는 거 아니야?""
  }
}",3.0,4.0,3.0,"1,000~3,000원","평소에 박물관 가는 것도 거의 없지만, 가끔 가족들이랑 가면 무료라 좋거든. 돈 내고 들어가자니 좀 그른 것 같고, 차라리 특별전 같은 거만 유료로 해서 운영비 모금하는 게 나을 것 같다. 나라에서 충분히 지원해줘야 하는 거 아니야?"
6175fa5f-7a76-5358-b2ed-df5bc713684a,openrouter/nousresearch/hermes-4-405b,True,13.67,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""저收入층 어르신이나 학생들처럼 돈이 적은 사람들이 박물관 못 가게 하는 건 안 돼요. 그분들 무료 혜택 확실하게 해주고, 특별전 같은 건 유료로 해서 돈을 모아도 되지만 기본 전시는 되도록이면 무료로 하는 게 좋아요. 우리나라 문화를 알리는 데 돈이 장애가 되면 안 되잖아요.""}}",2.0,5.0,3.0,"1,000~3,000원","저收入층 어르신이나 학생들처럼 돈이 적은 사람들이 박물관 못 가게 하는 건 안 돼요. 그분들 무료 혜택 확실하게 해주고, 특별전 같은 건 유료로 해서 돈을 모아도 되지만 기본 전시는 되도록이면 무료로 하는 게 좋아요. 우리나라 문화를 알리는 데 돈이 장애가 되면 안 되잖아요."
3f80d584-595f-529d-a08e-c2c17ad16b55,openrouter/nousresearch/hermes-4-405b,True,10.61,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""요즘 물가도 비싼데 돈 내고 가기엔 부담스럽죠. 그래도 문화재 보존에 쓰인다면 조금 보태는 건 괜찮습니다. 다만 어린이와 노인들에겐 무료로 해주는 게 좋겠어요. 특별전 같은 건 유료로 하고 기본 전시는 되도록이면 무료로 유지하는 게 좋을 것 같습니다.""
  }
}",2.0,4.0,3.0,"1,000~3,000원",요즘 물가도 비싼데 돈 내고 가기엔 부담스럽죠. 그래도 문화재 보존에 쓰인다면 조금 보태는 건 괜찮습니다. 다만 어린이와 노인들에겐 무료로 해주는 게 좋겠어요. 특별전 같은 건 유료로 하고 기본 전시는 되도록이면 무료로 유지하는 게 좋을 것 같습니다.
0c805f86-25e1-5206-a4ed-d9363713caf5,openrouter/nousresearch/hermes-4-405b,True,12.99,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""국립박물관은 국민 모두가 문화를 누릴 권리가 있어야 한다고 생각합니다. 특별전을 유료로 하고 기부금을 모아보는 등 다른 방법을 먼저 해보고 그래도 부족하면 아주 소액의 입장료를 받는 게 좋겠습니다. 부자들은 더 내고 어려운 분들은 무료로 볼 수 있게 하는 게 좋을 것 같아요.""
  }
}",3.0,4.0,2.0,"1,000~3,000원",국립박물관은 국민 모두가 문화를 누릴 권리가 있어야 한다고 생각합니다. 특별전을 유료로 하고 기부금을 모아보는 등 다른 방법을 먼저 해보고 그래도 부족하면 아주 소액의 입장료를 받는 게 좋겠습니다. 부자들은 더 내고 어려운 분들은 무료로 볼 수 있게 하는 게 좋을 것 같아요.
46d68f9d-cfbb-56d3-9625-cd0345eb4020,openrouter/nousresearch/hermes-4-405b,True,10.96,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""사실 저도 예전엔 친구들이랑 종종 갔었는데, 요즘은 넘 멀어서 잘 안가요. 근데 유료화하면 더 안갈 것 같아요. 차라리 특별전 같은 거만 유료로 해서 돈을 모으는 게 나을 것 같고, 기본 전시는 계속 무료로 하는 게 좋을 것 같아요. 우리나라 문화를 접하는 데 돈이 드는 건 좀 싫어요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","사실 저도 예전엔 친구들이랑 종종 갔었는데, 요즘은 넘 멀어서 잘 안가요. 근데 유료화하면 더 안갈 것 같아요. 차라리 특별전 같은 거만 유료로 해서 돈을 모으는 게 나을 것 같고, 기본 전시는 계속 무료로 하는 게 좋을 것 같아요. 우리나라 문화를 접하는 데 돈이 드는 건 좀 싫어요."
cca39342-f92b-5aee-8926-6bd84fd8987d,openrouter/nousresearch/hermes-4-405b,True,11.31,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""제 생각엔 공공 문화 시설은 돈이 없어도 누구나 갈 수 있어야 해요. 입장료를 내는 건 부담스러울 수 있고, 특별전 같은 건 유료로 해도 되겠지만 기본 전시는 계속 무료로 유지했으면 좋겠어요. 정부에서 더 지원해 주면 좋을 것 같아요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","제 생각엔 공공 문화 시설은 돈이 없어도 누구나 갈 수 있어야 해요. 입장료를 내는 건 부담스러울 수 있고, 특별전 같은 건 유료로 해도 되겠지만 기본 전시는 계속 무료로 유지했으면 좋겠어요. 정부에서 더 지원해 주면 좋을 것 같아요."
659b3f9f-71d2-514e-af1c-10c780b9f03f,openrouter/nousresearch/hermes-4-405b,True,10.86,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""아이고, 우리나라 문화를 알리는 국립박물관이니까 돈을 내고 들어가야 한다니 좀 그렇네요. 특별전 같은 건 돈을 내도 되지만 기본 전시는 무료가 좋을 것 같아요. 그래도 어쩔 수 없이 돈을 내야 한다면 2,000원 정도면 괜찮을 것 같아요.""
  }
}",2.0,5.0,3.0,"1,000~3,000원","아이고, 우리나라 문화를 알리는 국립박물관이니까 돈을 내고 들어가야 한다니 좀 그렇네요. 특별전 같은 건 돈을 내도 되지만 기본 전시는 무료가 좋을 것 같아요. 그래도 어쩔 수 없이 돈을 내야 한다면 2,000원 정도면 괜찮을 것 같아요."
cf1b46eb-24b0-533b-98db-bc7e6fe3f681,openrouter/nousresearch/hermes-4-405b,True,11.18,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""무료로 다녀온 박물관인데 돈 내기엔 쫌 아까운 것 같아요. 그래도 더 좋은 전시를 위해라면 조금은 낼 수 있죠. 근데 젊은 사람들처럼 일자리 있는 분들이 낼 수 있도록 해주는 게 좋을 것 같고, 우리 같은 어르신이나 학생들은 할인해주는 게 좋을 것 같네요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","무료로 다녀온 박물관인데 돈 내기엔 쫌 아까운 것 같아요. 그래도 더 좋은 전시를 위해라면 조금은 낼 수 있죠. 근데 젊은 사람들처럼 일자리 있는 분들이 낼 수 있도록 해주는 게 좋을 것 같고, 우리 같은 어르신이나 학생들은 할인해주는 게 좋을 것 같네요."
c085b9e7-6e1e-561e-95f9-a214e3f5d7d3,openrouter/nousresearch/hermes-4-405b,True,12.02,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 4
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 4
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""기본적인 문화 접근권 보장은 중요하지만, 전시의 질을 높이기 위한 재원 마련은 필요합니다. 다만 취약 계층에 대한 배려와 함께 특별전 등을 통한 수익 창출을 먼저 시도한 후, 그 한계를 확인한 뒤에 상설 전시의 유료화를 검토하는 것이 합리적입니다. 적절한 금액의 요금을 부과하되, 그 수익이 전시 향상과 보존에 직접 쓰인다면 지불할 가치가 있다고 봅니다.""
  }
}",4.0,5.0,4.0,"1,000~3,000원","기본적인 문화 접근권 보장은 중요하지만, 전시의 질을 높이기 위한 재원 마련은 필요합니다. 다만 취약 계층에 대한 배려와 함께 특별전 등을 통한 수익 창출을 먼저 시도한 후, 그 한계를 확인한 뒤에 상설 전시의 유료화를 검토하는 것이 합리적입니다. 적절한 금액의 요금을 부과하되, 그 수익이 전시 향상과 보존에 직접 쓰인다면 지불할 가치가 있다고 봅니다."
ce3c85d9-dfe2-54f8-889c-ab8a9f7f412b,openrouter/nousresearch/hermes-4-405b,True,11.52,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""평소에 박물관 가는 일 없어도 국민 세금으로 운영하는 거면 계속 무료로 두는 게 맞다고 봐요. 특별전 같은 건 유료로 해도 괜찮지만 기본 전시는 아이들 교육이나 시민 문화생활에 기본으로 제공해야 한다고 생각합니다. 돈이 모자라면 기업 후원 같은 다른 방법을 찾아야지 일반 시민에게 부담을 전가하는 건 옳지 않아 보여요.""}}",2.0,4.0,3.0,"1,000~3,000원",평소에 박물관 가는 일 없어도 국민 세금으로 운영하는 거면 계속 무료로 두는 게 맞다고 봐요. 특별전 같은 건 유료로 해도 괜찮지만 기본 전시는 아이들 교육이나 시민 문화생활에 기본으로 제공해야 한다고 생각합니다. 돈이 모자라면 기업 후원 같은 다른 방법을 찾아야지 일반 시민에게 부담을 전가하는 건 옳지 않아 보여요.
d1aec904-3f81-5d7c-9fbb-167d3a29cd0e,openrouter/nousresearch/hermes-4-405b,True,11.5,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000원 미만""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저는 요양원에서 일하는 사람인데, 어르신들이 잠시라도 나들이 가고 싶어할 때 가장 먼저 생각나는 곳이 국립중앙박물관이에요. 입장료가 있다면 그마저도 어려워질까 걱정이 돼요. 특별전 같은 건 유료도 괜찮지만 기본 전시만큼은 누구나 편하게 갈 수 있게 해줬으면 좋겠어요.""
  }
}",2.0,4.0,3.0,"1,000원 미만","저는 요양원에서 일하는 사람인데, 어르신들이 잠시라도 나들이 가고 싶어할 때 가장 먼저 생각나는 곳이 국립중앙박물관이에요. 입장료가 있다면 그마저도 어려워질까 걱정이 돼요. 특별전 같은 건 유료도 괜찮지만 기본 전시만큼은 누구나 편하게 갈 수 있게 해줬으면 좋겠어요."
4e03158a-e1c4-5252-abbd-43d972c51eb2,openrouter/nousresearch/hermes-4-405b,True,16.87,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""평범한 서민이 자주 가기엔 입장료가 부담스러울 것 같아. 특별전 같은 건 유료화해도 괜찮지만, 기본 전시실은 무료로 두는 게 좋을 것 같아. 국가가 세금으로 유지하는 건데 굳이 돈을 더 받으려는 건 국민한테 불친절한 것 같아.""}}",2.0,4.0,3.0,"1,000~3,000원","평범한 서민이 자주 가기엔 입장료가 부담스러울 것 같아. 특별전 같은 건 유료화해도 괜찮지만, 기본 전시실은 무료로 두는 게 좋을 것 같아. 국가가 세금으로 유지하는 건데 굳이 돈을 더 받으려는 건 국민한테 불친절한 것 같아."
87f30ad1-0d04-5b58-a292-a2b74d5cdb1d,openrouter/nousresearch/hermes-4-405b,True,10.56,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""사실 박물관 같은 데는 별로 가서 돈 내고 볼만한 것도 아냐. 그런데 나라에서 돈 대줘야 하는 건 맞는 것 같고, 다른 방법으로 돈 좀 더 모으는 게 좋을 것 같어. 나 같은 사람도 가끔 가게 되는데, 돈 내고 들어가는 건 좀 싫을 것 같아.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","사실 박물관 같은 데는 별로 가서 돈 내고 볼만한 것도 아냐. 그런데 나라에서 돈 대줘야 하는 건 맞는 것 같고, 다른 방법으로 돈 좀 더 모으는 게 좋을 것 같어. 나 같은 사람도 가끔 가게 되는데, 돈 내고 들어가는 건 좀 싫을 것 같아."
20974a67-62bd-57c5-b907-e59d6490da6f,openrouter/nousresearch/hermes-4-405b,True,10.76,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""우리나라 역사와 문화를 알 수 있는 국립박물관은 국민 모두가 쉽게 접근할 수 있어야 한다고 생각해요. 만약 꼭 필요하다면 소액의 입장료는 괜찮지만, 대신 기부금이나 특별전으로 자금을 모으는 방법도 더 생각해봐야 한다고 봐요. 특히 아이들과 학생들에게는 무료로 개방하는 게 좋을 것 같네요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","우리나라 역사와 문화를 알 수 있는 국립박물관은 국민 모두가 쉽게 접근할 수 있어야 한다고 생각해요. 만약 꼭 필요하다면 소액의 입장료는 괜찮지만, 대신 기부금이나 특별전으로 자금을 모으는 방법도 더 생각해봐야 한다고 봐요. 특히 아이들과 학생들에게는 무료로 개방하는 게 좋을 것 같네요."
